,open,high,low,close,volume
2021-12-22 01:30:00,23221.130859375,23258.7109375,22979.759765625,23102.330078125,1230800000
2021-12-23 01:30:00,23141.7890625,23264.75,23027.150390625,23193.640625,1387900000
2021-12-24 01:30:00,23375.990234375,23383.189453125,23186.5703125,23223.759765625,622900000
2021-12-28 01:30:00,23282.349609375,23319.439453125,23099.48046875,23280.560546875,1433000000
2021-12-29 01:30:00,23253.98046875,23253.98046875,23008.279296875,23086.5390625,828400000
2021-12-30 01:30:00,23130.44921875,23248.259765625,22990.240234375,23112.009765625,1008400000
2021-12-31 01:30:00,23553.7890625,23590.119140625,23394.76953125,23397.669921875,675900000
2022-01-03 01:30:00,23510.5390625,23605.029296875,23193.189453125,23274.75,734300000
2022-01-04 01:30:00,23400.619140625,23439.30078125,23146.890625,23289.83984375,1760100000
2022-01-05 01:30:00,23323.76953125,23323.76953125,22851.5,22907.25,2768900000
2022-01-06 01:30:00,22843.19921875,23082.94921875,22709.599609375,23072.859375,1765800000
2022-01-07 01:30:00,23318.919921875,23497.5,23162.849609375,23493.380859375,2602300000
2022-01-10 01:30:00,23523.900390625,23790.51953125,23399.08984375,23746.5390625,2544900000
2022-01-11 01:30:00,23678.689453125,23863.830078125,23595.009765625,23739.060546875,2331500000
2022-01-12 01:30:00,24069.51953125,24402.169921875,24069.51953125,24402.169921875,2489500000
2022-01-13 01:30:00,24561.48046875,24561.48046875,24289.189453125,24429.76953125,2160500000
2022-01-14 01:30:00,24185.859375,24383.3203125,24140.810546875,24383.3203125,1840000000
2022-01-17 01:30:00,24390.2890625,24408.880859375,24111.740234375,24218.029296875,1633500000
2022-01-18 01:30:00,24274.75,24385.05078125,24009.7109375,24112.779296875,1638900000
2022-01-19 01:30:00,24229.779296875,24286.140625,23951.599609375,24127.849609375,1729900000
2022-01-20 01:30:00,24263.150390625,24952.349609375,24233.1796875,24952.349609375,2531400000
2022-01-21 01:30:00,24897.58984375,24982.029296875,24723.919921875,24965.55078125,2370100000
2022-01-24 01:30:00,24693.4296875,24795.5390625,24570.869140625,24656.4609375,1871500000
2022-01-25 01:30:00,24251.220703125,24366.890625,24001.9609375,24243.609375,2183400000
2022-01-26 01:30:00,24342.900390625,24487.30078125,24123.69921875,24289.900390625,1959600000
2022-01-27 01:30:00,23952.009765625,23952.009765625,23565.0,23807.0,1846800000
2022-01-28 01:30:00,23818.939453125,23848.01953125,23507.029296875,23550.080078125,1777200000
2022-01-31 01:30:00,23624.140625,23975.69921875,23469.759765625,23802.259765625,995500000
2022-02-04 01:30:00,24392.859375,24609.330078125,24140.890625,24573.2890625,1832900000
2022-02-07 01:30:00,24609.4296875,24616.5,24365.890625,24579.55078125,2538100000
2022-02-08 01:30:00,24548.05078125,24548.05078125,24149.75,24329.490234375,2294900000
